ontology_name,strategy,tool_name,runtime_s,hypothesis_size,hypothesis_class_count,recovery_rate,recovered_set_precision,valid_explanation,timed_out,peak_memory_mb
ore_ont_16166,eq3,AAA,1.2748610973358154,0,0,,,,False,
ore_ont_16166,eq4,CATS,2.3812496662139893,3,3,1.0,0.3333333333333333,True,False,291.72
ore_ont_16166,eq4,LETHE,1.6131503582000732,3,3,1.0,0.3333333333333333,True,False,225.1
ore_ont_16166,eq4,AAA,1.1823065280914307,0,0,,,,False,
ore_ont_16166,eq5,CATS,2.958002805709839,6,6,1.0,0.16666666666666666,True,False,347.48
ore_ont_16166,eq5,LETHE,1.5278747081756592,2,2,1.0,0.5,True,False,210.87
ore_ont_16166,eq5,AAA,1.2231645584106445,0,0,,,,False,
ore_ont_16321,eq1,CATS,1.3315329551696777,0,0,,,,False,171.33
ore_ont_16321,eq1,LETHE,1.8539981842041016,3,3,1.0,0.3333333333333333,True,False,165.98
ore_ont_16321,eq1,AAA,TIMEOUT,,,,,,True,
ore_ont_16321,eq2,CATS,1.2724363803863525,0,0,,,,False,183.15
ore_ont_16321,eq2,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" org.semanticweb.owlapi.reasoner.InconsistentOntologyException: Inconsistent ontology
	at org.semanticweb.HermiT.Reasoner.throwInconsistentOntologyExceptionIfNecessary(Reasoner.java:2225)
	at org.semanticweb.HermiT.Reasoner.checkPreConditions(Reasoner.java:2217)
	at org.semanticweb.HermiT.Reasoner.isEntailed(Reasoner.java:728)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.$anonfun$simplify$2(HypothesisSimplifier.scala:40)
	at scala.collection.immutable.Set$Set4.foreach(Set.scala:208)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.simplify(HypothesisSimplifier.scala:37)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.simplify(OWLAbducer.scala:65)
	at abduction.DLStatementAdapter.getNextConversion(DLStatementAdapter.java:65)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:68)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,159.6
ore_ont_16321,eq2,AAA,TIMEOUT,,,,,,True,
ore_ont_16321,eq3,CATS,1.26383638381958,0,0,,,,False,171.45
ore_ont_16321,eq3,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" org.semanticweb.owlapi.reasoner.InconsistentOntologyException: Inconsistent ontology
	at org.semanticweb.HermiT.Reasoner.throwInconsistentOntologyExceptionIfNecessary(Reasoner.java:2225)
	at org.semanticweb.HermiT.Reasoner.checkPreConditions(Reasoner.java:2217)
	at org.semanticweb.HermiT.Reasoner.isEntailed(Reasoner.java:728)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.$anonfun$simplify$2(HypothesisSimplifier.scala:40)
	at scala.collection.immutable.HashSet$HashSet1.foreach(HashSet.scala:321)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.simplify(HypothesisSimplifier.scala:37)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.simplify(OWLAbducer.scala:65)
	at abduction.DLStatementAdapter.getNextConversion(DLStatementAdapter.java:65)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:68)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,157.5
ore_ont_16321,eq3,AAA,TIMEOUT,,,,,,True,
ore_ont_16321,eq4,CATS,1.2604684829711914,0,0,,,,False,185.02
ore_ont_16321,eq4,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" org.semanticweb.owlapi.reasoner.InconsistentOntologyException: Inconsistent ontology
	at org.semanticweb.HermiT.Reasoner.throwInconsistentOntologyExceptionIfNecessary(Reasoner.java:2225)
	at org.semanticweb.HermiT.Reasoner.checkPreConditions(Reasoner.java:2217)
	at org.semanticweb.HermiT.Reasoner.isEntailed(Reasoner.java:728)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.$anonfun$simplify$2(HypothesisSimplifier.scala:40)
	at scala.collection.immutable.HashSet$HashSet1.foreach(HashSet.scala:321)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.simplify(HypothesisSimplifier.scala:37)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.simplify(OWLAbducer.scala:65)
	at abduction.DLStatementAdapter.getNextConversion(DLStatementAdapter.java:65)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:68)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,168.3
ore_ont_16321,eq4,AAA,TIMEOUT,,,,,,True,
ore_ont_16321,eq5,CATS,1.2422449588775635,0,0,,,,False,171.46
ore_ont_16321,eq5,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" org.semanticweb.owlapi.reasoner.InconsistentOntologyException: Inconsistent ontology
	at org.semanticweb.HermiT.Reasoner.throwInconsistentOntologyExceptionIfNecessary(Reasoner.java:2225)
	at org.semanticweb.HermiT.Reasoner.checkPreConditions(Reasoner.java:2217)
	at org.semanticweb.HermiT.Reasoner.isEntailed(Reasoner.java:728)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.$anonfun$simplify$2(HypothesisSimplifier.scala:40)
	at scala.collection.immutable.Set$Set4.foreach(Set.scala:208)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.simplify(HypothesisSimplifier.scala:37)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.simplify(OWLAbducer.scala:65)
	at abduction.DLStatementAdapter.getNextConversion(DLStatementAdapter.java:65)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:68)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,149.04
ore_ont_16321,eq5,AAA,TIMEOUT,,,,,,True,
ore_ont_1944,eq1,CATS,121.11878156661987,0,0,,,,False,637.3
ore_ont_1944,eq1,LETHE,1.7069928646087646,1,1,0.0,0.0,True,False,157.99
ore_ont_1944,eq1,AAA,TIMEOUT,,,,,,True,
ore_ont_1944,eq2,CATS,121.08682680130005,0,0,,,,False,644.07
ore_ont_1944,eq2,LETHE,1.3738646507263184,3,3,1.0,0.3333333333333333,True,False,156.05
ore_ont_1944,eq2,AAA,TIMEOUT,,,,,,True,
ore_ont_1944,eq3,CATS,121.09036183357239,0,0,,,,False,639.74
ore_ont_1944,eq3,LETHE,1.7176194190979004,1,1,0.0,0.0,True,False,163.09
ore_ont_1944,eq3,AAA,TIMEOUT,,,,,,True,
ore_ont_1944,eq4,CATS,121.08409070968628,0,0,,,,False,630.4
ore_ont_1944,eq4,LETHE,1.8895959854125977,1,1,0.0,0.0,True,False,164.47
ore_ont_1944,eq4,AAA,TIMEOUT,,,,,,True,
ore_ont_1944,eq5,CATS,121.0814700126648,0,0,,,,False,636.66
ore_ont_1944,eq5,LETHE,2.0690388679504395,1,1,0.0,0.0,True,False,230.73
ore_ont_1944,eq5,AAA,TIMEOUT,,,,,,True,
ore_ont_3330,eq1,CATS,1.504389762878418,2,2,1.0,0.5,True,False,225.03
ore_ont_3330,eq1,LETHE,1.639110803604126,3,3,1.0,0.3333333333333333,True,False,146.18
ore_ont_3330,eq1,AAA,1.150411605834961,0,0,,,,False,
ore_ont_3330,eq2,CATS,1.550445556640625,3,3,1.0,0.3333333333333333,True,False,243.76
ore_ont_3330,eq2,LETHE,1.4281728267669678,1,1,0.0,0.0,True,False,147.86
ore_ont_3330,eq2,AAA,1.0339879989624023,0,0,,,,False,
ore_ont_3330,eq3,CATS,1.5261147022247314,3,3,1.0,0.3333333333333333,True,False,248.39
ore_ont_3330,eq3,LETHE,1.2078540325164795,3,3,1.0,0.3333333333333333,True,False,147.88
ore_ont_3330,eq3,AAA,1.068418025970459,0,0,,,,False,
ore_ont_3330,eq4,CATS,1.4987637996673584,3,3,1.0,0.3333333333333333,True,False,240.1
ore_ont_3330,eq4,LETHE,1.4395592212677002,1,1,0.0,0.0,True,False,146.0
ore_ont_3330,eq4,AAA,1.3130154609680176,0,0,,,,False,
ore_ont_3330,eq5,CATS,1.5908195972442627,3,3,1.0,0.3333333333333333,True,False,240.36
ore_ont_3330,eq5,LETHE,1.4019815921783447,5,5,1.0,0.2,True,False,148.21
ore_ont_3330,eq5,AAA,1.0388855934143066,0,0,,,,False,
ore_ont_4897,eq1,CATS,9.714187860488892,2,2,1.0,0.5,True,False,501.07
ore_ont_4897,eq1,LETHE,1.2830870151519775,2,2,1.0,0.5,True,False,154.8
ore_ont_4897,eq1,AAA,1.0637874603271484,0,0,,,,False,
ore_ont_4897,eq2,CATS,11.2003333568573,3,3,1.0,0.3333333333333333,True,False,520.8
ore_ont_4897,eq2,LETHE,1.2762773036956787,3,3,1.0,0.3333333333333333,True,False,152.72
ore_ont_4897,eq2,AAA,0.998093843460083,0,0,,,,False,
ore_ont_4897,eq3,CATS,8.640268087387085,4,4,1.0,0.25,True,False,522.79
ore_ont_4897,eq3,LETHE,1.2910583019256592,1,1,1.0,1.0,True,False,152.89
ore_ont_4897,eq3,AAA,1.170400857925415,0,0,,,,False,
ore_ont_4897,eq4,CATS,8.984920263290405,20,20,1.0,0.05,True,False,509.54
ore_ont_4897,eq4,LETHE,1.242170810699463,5,5,1.0,0.2,True,False,154.33
ore_ont_4897,eq4,AAA,1.0666353702545166,0,0,,,,False,
ore_ont_4897,eq5,CATS,8.500591039657593,6,6,1.0,0.16666666666666666,True,False,497.81
ore_ont_4897,eq5,LETHE,1.2493054866790771,5,5,1.0,0.2,True,False,155.27
ore_ont_4897,eq5,AAA,1.0929017066955566,0,0,,,,False,
ore_ont_5940,eq1,CATS,11.728735446929932,21,21,1.0,0.047619047619047616,True,False,763.75
ore_ont_5940,eq1,LETHE,3.2672078609466553,19,19,1.0,0.05263157894736842,True,False,331.32
ore_ont_5940,eq1,AAA,TIMEOUT,,,,,,True,
ore_ont_5940,eq2,CATS,115.93032789230347,431,429,1.0,0.002331002331002331,True,False,1764.88
ore_ont_5940,eq2,LETHE,5.128929615020752,384,384,1.0,0.0026041666666666665,True,False,417.5
ore_ont_5940,eq2,AAA,TIMEOUT,,,,,,True,
ore_ont_5940,eq3,CATS,3.270246982574463,2,2,1.0,0.5,True,False,360.41
ore_ont_5940,eq3,LETHE,2.4145426750183105,2,2,1.0,0.5,True,False,298.23
ore_ont_5940,eq3,AAA,TIMEOUT,,,,,,True,
ore_ont_5940,eq4,CATS,14.700688600540161,25,25,1.0,0.04,True,False,770.28
ore_ont_5940,eq4,LETHE,2.902148723602295,25,25,1.0,0.04,True,False,313.02
ore_ont_5940,eq4,AAA,TIMEOUT,,,,,,True,
ore_ont_5940,eq5,CATS,96.42534184455872,685,683,1.0,0.0014641288433382138,True,False,2223.15
ore_ont_5940,eq5,LETHE,2.531691789627075,7,7,1.0,0.14285714285714285,True,False,306.16
ore_ont_5940,eq5,AAA,157.2498800754547,685,685,1.0,0.00145985401459854,True,False,
ore_ont_6461,eq1,CATS,2.002840280532837,49,49,1.0,0.02040816326530612,False,False,288.08
ore_ont_6461,eq1,LETHE,1.14448881149292,2,2,1.0,0.5,False,False,147.82
ore_ont_6461,eq1,AAA,0.9983530044555664,0,0,,,,False,
ore_ont_6461,eq2,CATS,1.9429571628570557,39,39,1.0,0.02564102564102564,False,False,280.75
ore_ont_6461,eq2,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" org.semanticweb.owlapi.reasoner.InconsistentOntologyException: Inconsistent ontology
	at org.semanticweb.HermiT.Reasoner.throwInconsistentOntologyExceptionIfNecessary(Reasoner.java:2225)
	at org.semanticweb.HermiT.Reasoner.checkPreConditions(Reasoner.java:2217)
	at org.semanticweb.HermiT.Reasoner.isEntailed(Reasoner.java:728)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.$anonfun$simplify$2(HypothesisSimplifier.scala:40)
	at scala.collection.immutable.HashSet$HashSet1.foreach(HashSet.scala:321)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.simplify(HypothesisSimplifier.scala:37)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.simplify(OWLAbducer.scala:65)
	at abduction.DLStatementAdapter.getNextConversion(DLStatementAdapter.java:65)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:68)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,147.51
ore_ont_6461,eq2,AAA,1.0721957683563232,0,0,,,,False,
ore_ont_6461,eq3,CATS,2.512868881225586,1,1,1.0,1.0,True,False,290.76
ore_ont_6461,eq3,LETHE,1.123927354812622,1,1,1.0,1.0,True,False,150.18
ore_ont_6461,eq3,AAA,1.017552375793457,0,0,,,,False,
ore_ont_6461,eq4,CATS,2.1419718265533447,1,1,1.0,1.0,True,False,289.04
ore_ont_6461,eq4,LETHE,1.1495165824890137,1,1,1.0,1.0,True,False,148.93
ore_ont_6461,eq4,AAA,1.067692518234253,0,0,,,,False,
ore_ont_6461,eq5,CATS,1.9304234981536865,42,42,1.0,0.023809523809523808,False,False,282.74
ore_ont_6461,eq5,LETHE,1.1293277740478516,2,2,1.0,0.5,False,False,151.3
ore_ont_6461,eq5,AAA,1.1461164951324463,0,0,,,,False,
ore_ont_9024,eq1,CATS,85.37745642662048,19,19,1.0,0.05263157894736842,False,False,843.54
ore_ont_9024,eq1,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" org.semanticweb.owlapi.reasoner.InconsistentOntologyException: Inconsistent ontology
	at org.semanticweb.HermiT.Reasoner.throwInconsistentOntologyExceptionIfNecessary(Reasoner.java:2225)
	at org.semanticweb.HermiT.Reasoner.checkPreConditions(Reasoner.java:2217)
	at org.semanticweb.HermiT.Reasoner.isEntailed(Reasoner.java:728)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.$anonfun$simplify$2(HypothesisSimplifier.scala:40)
	at scala.collection.immutable.HashSet$HashSet1.foreach(HashSet.scala:321)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at uk.ac.man.cs.lethe.abduction.HypothesisSimplifier.simplify(HypothesisSimplifier.scala:37)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.simplify(OWLAbducer.scala:65)
	at abduction.DLStatementAdapter.getNextConversion(DLStatementAdapter.java:65)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:68)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,258.91
ore_ont_9024,eq1,AAA,6.441307783126831,0,0,,,,False,
ore_ont_9024,eq2,CATS,91.66316294670105,10,10,1.0,0.1,False,False,956.02
ore_ont_9024,eq2,LETHE,1.9580037593841553,6,6,1.0,0.16666666666666666,True,False,261.59
ore_ont_9024,eq2,AAA,6.377674341201782,0,0,,,,False,
ore_ont_9024,eq3,CATS,85.93002104759216,13,13,1.0,0.07692307692307693,False,False,1196.62
ore_ont_9024,eq3,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" java.lang.AssertionError: assertion failed
	at scala.Predef$.assert(Predef.scala:208)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:392)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$negateIntoNNF$3(DeNegator.scala:391)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.Set$Set1.foreach(Set.scala:97)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:391)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:381)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$denegate$1(DeNegator.scala:63)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.HashSet$HashSet1.foreach(HashSet.scala:321)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.denegate(DeNegator.scala:63)
	at uk.ac.man.cs.lethe.abduction.FullAbducer.abduce(FullAbducer.scala:42)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.abduce(OWLAbducer.scala:103)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:60)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,258.76
ore_ont_9024,eq3,AAA,6.3719000816345215,0,0,,,,False,
ore_ont_9024,eq4,CATS,91.9111578464508,2,2,1.0,0.5,True,False,1029.89
ore_ont_9024,eq4,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" java.lang.AssertionError: assertion failed
	at scala.Predef$.assert(Predef.scala:208)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:392)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$negateIntoNNF$3(DeNegator.scala:391)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.Set$Set1.foreach(Set.scala:97)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:391)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:381)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$denegate$1(DeNegator.scala:63)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.Set$Set3.foreach(Set.scala:169)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.denegate(DeNegator.scala:63)
	at uk.ac.man.cs.lethe.abduction.FullAbducer.abduce(FullAbducer.scala:42)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.abduce(OWLAbducer.scala:103)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:60)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,249.65
ore_ont_9024,eq4,AAA,6.424607276916504,0,0,,,,False,
ore_ont_9024,eq5,CATS,87.73127913475037,5,5,1.0,0.2,True,False,909.2
ore_ont_9024,eq5,LETHE,2.7970612049102783,1,1,0.0,0.0,True,False,282.09
ore_ont_9024,eq5,AAA,6.405291557312012,0,0,,,,False,
ore_ont_9251,eq1,CATS,133.88755464553833,0,0,,,,False,2462.05
ore_ont_9251,eq1,LETHE,"ERROR: WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.github.benmanes.caffeine.cache.UnsafeAccess (file:/C:/Users/mydah/pycharmprojects/thesis_experiment/tools/lethe-abduction.jar)
WARNING: Please consider reporting this to the maintainers of class com.github.benmanes.caffeine.cache.UnsafeAccess
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
Exception in thread ""main"" java.lang.AssertionError: assertion failed
	at scala.Predef$.assert(Predef.scala:208)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:392)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$negateIntoNNF$3(DeNegator.scala:391)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.Set$Set1.foreach(Set.scala:97)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:391)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.negateIntoNNF(DeNegator.scala:381)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.$anonfun$denegate$1(DeNegator.scala:63)
	at scala.collection.TraversableLike.$anonfun$map$1(TraversableLike.scala:237)
	at scala.collection.immutable.HashSet$HashSet1.foreach(HashSet.scala:321)
	at scala.collection.immutable.HashSet$HashTrieSet.foreach(HashSet.scala:977)
	at scala.collection.TraversableLike.map(TraversableLike.scala:237)
	at scala.collection.TraversableLike.map$(TraversableLike.scala:230)
	at scala.collection.AbstractSet.scala$collection$SetLike$$super$map(Set.scala:51)
	at scala.collection.SetLike.map(SetLike.scala:104)
	at scala.collection.SetLike.map$(SetLike.scala:104)
	at scala.collection.AbstractSet.map(Set.scala:51)
	at uk.ac.man.cs.lethe.internal.dl.abduction.DeNegator$.denegate(DeNegator.scala:63)
	at uk.ac.man.cs.lethe.abduction.FullAbducer.abduce(FullAbducer.scala:42)
	at uk.ac.man.cs.lethe.abduction.OWLAbducer.abduce(OWLAbducer.scala:103)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd$.main(AbductionCmd.scala:60)
	at uk.ac.man.cs.lethe.abduction.cmd.AbductionCmd.main(AbductionCmd.scala)",,,,,,False,413.44
ore_ont_9251,eq1,AAA,TIMEOUT,,,,,,True,
ore_ont_9251,eq2,CATS,134.0895037651062,0,0,,,,False,2403.89
ore_ont_9251,eq2,LETHE,2.4773383140563965,6,6,1.0,0.16666666666666666,True,False,292.27
ore_ont_9251,eq2,AAA,TIMEOUT,,,,,,True,
ore_ont_9251,eq3,CATS,137.9499957561493,0,0,,,,False,2353.55
ore_ont_9251,eq3,LETHE,2.4001352787017822,2,2,1.0,0.5,True,False,289.81
ore_ont_9251,eq3,AAA,TIMEOUT,,,,,,True,
ore_ont_9251,eq4,CATS,134.09483218193054,0,0,,,,False,2389.1
ore_ont_9251,eq4,LETHE,2.6859898567199707,18,18,1.0,0.05555555555555555,True,False,293.85
ore_ont_9251,eq4,AAA,TIMEOUT,,,,,,True,
ore_ont_9251,eq5,CATS,137.55743408203125,0,0,,,,False,2504.11
